location_1,location_2,business_closed,business_closed_date,business_closed_url,business_open,business_open_date,business_open_url,school_closed,school_closed_date,school_closed_url,school_open,school_open_date,school_open_url,college_closed,college_closed_date,college_closed_url,college_open,college_open_date,college_open_url,religion_closed,religion_closed_date,religion_closed_url,religion_open,religion_open_date,religion_open_url,lockdown_closed,lockdown_closed_date,lockdown_closed_url,lockdown_open,lockdown_open_date,lockdown_open_url,fips,fips.1,fips.1.1,fips
North Carolina,Guilford County,Yes,2020-03-27,https://www.greensboro.com/news/local_news/guilford-county-stay-at-home-order-took-effect-at-5-p-m-friday-heres-what/article_597629b1-e8d3-5922-ad83-a796c7817932.html,No,,,Yes,2020-03-16,https://www.gcsnc.com/site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=174&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=116263&PageID=1,No,,,Yes,2020-03-27,https://www.google.com/amp/s/www.wxii12.com/amp/article/university-of-north-carolina-greensboro-coronavirus/31702459,No,,,Yes,2020-03-17,https://www.facebook.com/guilfordbaptistchurch/posts/2789425237761388?__xts__[0]=68.ARDwcE6ESAFM3QXGabPaQW6CmsYiK0AdkjQUKE0TFAZGeS04-oGMK8v7msbeB7r7ZnhF-qN4gs9YGFiujqmc8uDt-lXSwDm8Tgn3HxxmxFvve0dkAfRSbbNjERJQ32Z5zRtoDD5LTIiBbA1AQThZwedvRMJAxCqOFL8peEdSngg3U0QTBLcbBbSzF0trPvdJudN0SMMbW_Cs_qesB0lvYefWl84pWrGVC3oLmY01BW212lk13jGPL4MFNeKfRacUFh5T-AWmvOiGjHO9J9yPhgkmceBMhHgHUvhp1sDIa9bRShEQM0gBFvCR6Og_dhBwlSe3Kst2wuOo7YfYyal_nQ&__tn__=-R,No,,,Yes,2020-03-30,https://files.nc.gov/governor/documents/files/EO121-Stay-at-Home-Order-3.pdf,No,,,37081,37081,37081,37081
North Carolina,Mecklenburg County,Yes,2020-03-17,https://files.nc.gov/governor/documents/files/EO118.pdf,No,,,Yes,2020-03-16,https://www.cms.k12.nc.us/viewemergencynotifications.aspx,No,,,Yes,2020-03-23,https://www.ninertimes.com/news/how-the-university-is-handling-covid--what-we-know/article_d7c80b00-63e6-11ea-8ea0-87efd6e0e836.html,No,,,Yes,2020-03-15,https://www.google.com/amp/s/www.wcnc.com/amp/article/news/health/coronavirus/charlotte-church-religious-worship-cancellations-closures-coroanvirus/275-a822e7ac-1307-4b5b-bf1f-e093e110007d,No,,,Yes,2020-03-26,https://www.mecknc.gov/news/Pages/Stay-at-Home-Orders-Clarification-and-Guidance.aspx,No,,,37119,37119,37119,37119
North Carolina,Wake County,Yes,2020-03-27,http://www.wakegov.com/news/Lists/Posts/Post.aspx?ID=1200,No,,,Yes,2020-03-16,https://www.google.com/amp/s/abc11.com/amp/north-carolina-schools-nc-coronavirus-gov-cooper/6013439,No,,,Yes,2020-03-11,http://www.technicianonline.com/news/article_a2a3ae80-63e0-11ea-8fd6-6f058471193f.html,No,,,Yes,2020-03-15,https://www.newsobserver.com/news/coronavirus/article241208256.html,No,,,Yes,2020-03-30,https://governor.nc.gov/documents/executive-order-no-121,No,,,37183,37183,37183,37183
Ohio,Cuyahoga County,Yes,2020-03-18,https://www.cleveland19.com/2020/03/17/cuyahoga-county-closing-all-government-buildings-public/,No,,,Yes,2020-03-15,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,No,,,Yes,2020-03-16,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,No,,,Yes,2020-03-28,News5cleveland.com,No,,,Yes,2020-03-23,Governor.ohio.gov,No,,,39035,39035,39035,39035
Ohio,Franklin County,Yes,2020-03-22,https://www.cleveland.com/open/2020/03/ohio-gov-mike-dewine-officially-orders-nonessential-businesses-closed-in-response-to-coronavirus.html,No,,,Yes,2020-03-16,https://www.usnews.com/news/education-news/articles/2020-03-12/ohio-gov-mike-dewine-orders-all-k-12-schools-closed,No,,,Yes,2020-03-09,https://fox8.com/wp-content/uploads/sites/12/2020/03/Coronavirus-Update-March-9.pdf,No,,,Yes,2020-03-16,https://www.lifesitenews.com/news/ohio-says-religious-gatherings-are-essential-business-bishops-cancel-mass-anyway,No,,,Yes,2020-03-24,https://www.laboremploymentlawblog.com/2020/03/articles/coronavirus/ohio-stay-at-home-order/,No,,,39049,39049,39049,39049
Ohio,Hamilton County,Yes,2020-03-24,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/ohio-issues-stay-at-home-order-and-new-restrictions-placed-on-day-cares-for-children,No,,,Yes,2020-03-16,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/announces-school-closures,No,,,Yes,2020-03-10,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/recommends-limiting-large-indoor-gatherings,No,,,Yes,2020-03-14,https://www.indystar.com/story/news/health/2020/03/14/indiana-coronavirus-updates-news-latest-developments-covid-19/5024921002/,No,,,Yes,2020-03-24,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/ohio-issues-stay-at-home-order-and-new-restrictions-placed-on-day-cares-for-children,No,,,39061,39061,39061,39061
Ohio,Summit County,Yes,2020-03-23,https://content.govdelivery.com/attachments/OHOOD/2020/03/22/file_attachments/1407840/Stay%20Home%20Order.pdf,No,,,Yes,2020-03-16,https://www.cleveland.com/news/2020/03/ohio-gov-dewine-announces-3-week-spring-break-for-ohio-schools-to-control-coronavirus.html,No,,,Yes,2020-03-10,https://www.wkyc.com/article/news/health/coronavirus/university-of-akron-announces-it-will-stop-face-to-face-classes-due-to-coronavirus-threat/95-2e1fb833-3138-4a18-a235-492f30856a03,No,,,Yes,2020-03-07,https://www.beaconjournal.com/news/20200311/some-places-of-worship-cancel-services-in-summit-county,No,,,Yes,2020-03-23,https://content.govdelivery.com/attachments/OHOOD/2020/03/22/file_attachments/1407840/Stay%20Home%20Order.pdf,No,,,39153,39153,39153,39153
Ohio,Trumbull County,Yes,2020-03-23,https://content.govdelivery.com/attachments/OHOOD/2020/03/22/file_attachments/1407840/Stay%20Home%20Order.pdf,No,,,Yes,2020-03-16,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/announces-school-closures,No,,,Yes,2020-03-10,https://www.kent.edu/trumbull/coronavirus-updates-trumbull,No,,,Yes,2020-03-15,https://www.wfmj.com/story/41883355/coronavirus-related-closings-cancelations-adjustments,No,,,Yes,2020-03-23,https://content.govdelivery.com/attachments/OHOOD/2020/03/22/file_attachments/1407840/Stay%20Home%20Order.pdf,No,,,39155,39155,39155,39155
Ohio,Warren County,Yes,2020-03-24,https://www.cleveland.com/open/2020/03/ohio-gov-mike-dewine-officially-orders-nonessential-businesses-closed-in-response-to-coronavirus.html,No,,,Yes,2020-03-14,https://www.kingslocal.net/district-resources/coronavirus-31/,No,,,Yes,2020-03-24,https://www.wcpo.com/news/coronavirus/gov-dewine-orders-ohioans-to-stay-at-home-in-new-directive,No,,,Yes,2020-03-24,https://www.wcpo.com/news/coronavirus/gov-dewine-orders-ohioans-to-stay-at-home-in-new-directive,No,,,Yes,2020-03-24,https://www.wcpo.com/news/government/state-government/ohio-state-government-news/ohio-is-under-a-shelter-in-place-order-what-does-this-mean-for-me,No,,,39165,39165,39165,39165
Oklahoma,Cleveland County,Yes,2020-03-25,https://www.koco.com/article/covid-19-in-oklahoma-whats-considered-an-essential-or-nonessential-business/31918498#,No,,,Yes,2020-03-13,https://www.news9.com/story/41889176/spring-break-starts-early-as-several-okla-schools-close-due-to-coronavirus-covid19,No,,,Yes,2020-03-14,https://kfor.com/health/coronavirus/oklahoma-state-university-to-temporarily-hold-classes-online-amid-coronavirus-outbreak/,No,,,Yes,2020-03-13,https://kfor.com/health/coronavirus/oklahoma-churches-consider-suspending-sunday-services/,No,,,Yes,2020-03-16,https://www.okc.gov/Home/Components/News/News/3343/18,No,,,40027,40027,40027,40027
Oklahoma,Oklahoma County,Yes,2020-04-02,https://oklahoman.com/article/5659187/coronavirus-in-oklahoma-stitt-extends-nonessential-business-closures-to-all-77-counties,No,,,Yes,2020-03-17,https://oklahoman.com/article/5657756/all-oklahoma-public-schools-expected-to-close,No,,,Yes,2020-04-17,https://oklahoman.com/article/5657756/all-oklahoma-public-schools-expected-to-close,No,,,No,,,,,,Yes,2020-03-30,https://okpolicy.org/oklahomas-safety-requires-statewide-stay-at-home-order/,No,,,40109,40109,40109,40109
Oklahoma,Tulsa County,Yes,2020-03-25,https://www.cityoftulsa.org/press-room/coronavirus-covid-19-update-march-24/,No,,,Yes,2020-03-14,https://www.tulsaschools.org/parents-students/coronavirus,No,,,Yes,2020-03-11,https://www.kjrh.com/news/local-news/university-of-tulsa-implements-online-courses-amid-coronavirus-outbreak,No,,,Yes,2020-03-25,https://www.cityoftulsa.org/press-room/coronavirus-covid-19-update-march-24/,No,,,Yes,2020-03-29,https://www.newson6.com/story/41949474/tulsa-to-begin-shelter-in-place-order-sunday,No,,,40143,40143,40143,40143
Oregon,Clackamas County,Yes,2020-03-23,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,,Yes,2020-03-16,https://www.nclack.k12.or.us/district/page/school-closure-resources,No,,,Yes,2020-03-17,https://www.theclackamasprint.net/news/ccc-campus-closure/,No,,,Yes,2020-03-13,https://c-ucc.org/,No,,,Yes,2020-03-23,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,,41005,41005,41005,41005
Oregon,Lane County,Yes,2020-03-23,https://www.oregon.gov/newsroom/Pages/NewsDetail.aspx?newsid=36240,No,,,Yes,2020-03-12,https://www.kdrv.com/content/news/Kate-Brown-announces-new-rules-to-slow-the-spread-of-COVID-19.html,No,,,Yes,2020-03-18,https://www.kdrv.com/content/news/Kate-Brown-announces-new-rules-to-slow-the-spread-of-COVID-19.html,No,,,Yes,2020-03-11,https://www.registerguard.com/news/20200311/how-lane-county-colleges-are-preparing-for-covid-19,No,,,Yes,2020-03-23,https://www.kdrv.com/content/news/Kate-Brown-announces-new-rules-to-slow-the-spread-of-COVID-19.html,No,,,41039,41039,41039,41039
Oregon,Multnomah County,Yes,2020-03-23,https://www.kptv.com/news/gov-kate-brown-s-executive-order-closes-various-business-prohibits/article_23b648dc-6d2f-11ea-befa-37a5dd3ed382.html,No,,,Yes,2020-03-16,https://www.kgw.com/article/news/health/coronavirus/portland-area-schools-closed-coronavirus/283-57372367-c7af-4a6b-afcf-2103552db5e0,No,,,Yes,2020-03-23,https://around.uoregon.edu/content/president-provost-respond-state-stay-home-order,No,,,Yes,2020-03-12,https://www.kgw.com/article/news/health/these-events-in-the-portlandvancouver-area-are-canceled-due-to-coronavirus-concerns/283-e2320b5c-adf9-471e-b0db-d242883591a5,No,,,Yes,2020-03-23,https://www.statesmanjournal.com/story/news/politics/2020/03/23/coronavirus-gov-kate-brown-orders-oregonians-stay-home-combat-covid-19/2899879001/,No,,,41051,41051,41051,41051
Oregon,Multnomah County,Yes,2020-03-23,https://www.kptv.com/news/gov-kate-brown-s-executive-order-closes-various-business-prohibits/article_23b648dc-6d2f-11ea-befa-37a5dd3ed382.html,No,,,Yes,2020-03-16,https://www.kgw.com/article/news/health/coronavirus/portland-area-schools-closed-coronavirus/283-57372367-c7af-4a6b-afcf-2103552db5e0,No,,,Yes,2020-03-23,https://around.uoregon.edu/content/president-provost-respond-state-stay-home-order,No,,,Yes,2020-03-12,https://www.kgw.com/article/news/health/these-events-in-the-portlandvancouver-area-are-canceled-due-to-coronavirus-concerns/283-e2320b5c-adf9-471e-b0db-d242883591a5,No,,,Yes,2020-03-23,https://www.statesmanjournal.com/story/news/politics/2020/03/23/coronavirus-gov-kate-brown-orders-oregonians-stay-home-combat-covid-19/2899879001/,No,,,41051,41051,41051,41051
Oregon,Washington County,Yes,2020-03-23,https://centraloregondaily.com/covid-19-gov-brown-orders-statewide-shutdown-non-essential-businesses-to-close/,No,,,Yes,2020-03-16,https://katu.com/news/local/gov-brown-orders-all-k-12-schools-to-close-statewide-for-two-weeks-due-to-coronavirus,No,,,Yes,2020-03-16,https://www.kgw.com/article/news/health/coronavirus/portland-area-schools-closed-coronavirus/283-57372367-c7af-4a6b-afcf-2103552db5e0,No,,,Yes,2020-03-17,https://www.oregon.gov/gov/Documents/executive_orders/eo_20-07.pdf,No,,,Yes,2020-03-23,https://www.opb.org/news/article/oregon-washington-northwest-coronavirus-cases-live-updates-march-23/,No,,,41067,41067,41067,41067
Pennsylvania,Allegheny County,Yes,2020-03-16,https://www.wtae.com/article/allegheny-county-calls-on-all-non-essential-businesses-to-close/31648999,No,,,Yes,2020-03-12,https://pittsburgh.cbslocal.com/2020/03/13/pittsburgh-schools-closed-coronavirus/,No,,,Yes,2020-03-07,https://pittsburgh.cbslocal.com/2020/03/11/university-of-pittsburgh-cancels-in-person-classes/,No,,,Yes,2020-03-13,http://bethshalompgh.org/religious-services/,No,,,Yes,2020-03-23,https://www.pghcitypaper.com/pittsburgh/stay-at-home-order-issued-for-allegheny-county-due-to-coronavirus-spread/Content?oid=17000976,No,,,42003,42003,42003,42003
Pennsylvania,Armstrong County,Yes,2020-03-17,https://triblive.com/news/pennsylvania/gov-wolf-orders-all-nonessential-pennsylvania-businesses-to-shut-down/,No,,,Yes,2020-03-14,https://www.governor.pa.gov/newsroom/governor-wolf-announces-closure-of-pennsylvania-schools/,No,,,Yes,2020-03-13,https://www.pennlive.com/coronavirus/2020/03/coronavirus-precautions-closing-some-school-campuses-pushing-others-online.html,No,,,Yes,2020-03-18,https://www.facebook.com/ManorChurchFordCity/photos/a.385995731466436/2820417381357580/?type=1&theater,No,,,Yes,2020-04-01,https://en.wikipedia.org/wiki/U.S._state_and_local_government_response_to_the_2020_coronavirus_pandemic#Pennsylvania,No,,,42005,42005,42005,42005
Pennsylvania,Chester County,Yes,2020-03-16,https://www.governor.pa.gov/newsroom/wolf-administration-orders-restaurants-and-bars-to-close-dine-in-service-in-mitigation-counties-to-stop-spread-of-covid-19/,No,,,Yes,2020-03-13,https://www.dailylocal.com/news/local/governor-closes-all-schools-for-two-weeks-chester-county-reacts/article_f64476ea-6576-11ea-b8ab-a3adcf26a3c1.html,No,,,Yes,2020-03-13,https://www.pennlive.com/news/2020/03/coronavirus-plans-unfolding-at-pa-colleges-west-chester-u-moves-to-online-courses-for-rest-of-semester.html,No,,,Yes,2020-03-13,https://lancasteronline.com/news/local/harrisburg-diocese-says-no-sunday-mass-obligation-area-churches-close/article_9f94dd4e-64b3-11ea-9eb6-c3c7cd85343e.html,No,,,Yes,2020-03-23,https://www.governor.pa.gov/newsroom/governor-wolf-and-health-secretary-issue-stay-at-home-orders-to-7-counties-to-mitigate-spread-of-covid-19/,No,,,42029,42029,42029,42029
Pennsylvania,Cumberland County,Yes,2020-03-17,https://cumberlink.com/business/local/whats-still-open-nonessential-vs-essential-businesses-in-cumberland-county-and-pa/article_f5214f9d-284d-5483-ac2b-189561f5cce0.html,No,,,Yes,2020-03-14,https://cumberlink.com/news/local/education/wolf-announces-closure-of-all-pa-schools-cumberland-county-districts-release-instruction-details/article_3ff7874c-766c-501b-a000-101037dfff5b.html,No,,,Yes,2020-03-07,https://www.dickinson.edu/info/20051/global_study_and_engagement/3976/dickinson_college_updates_on_the_coronavirus/4,No,,,Yes,2020-03-15,https://cumberlink.com/news/local/communities/carlisle/newville-churches-to-hold-church-at-cumberland-drive-in-others-go-online/article_65ed23a0-d8bb-594d-a0d4-029d91eb5131.html,No,,,Yes,2020-03-30,https://www.ccpa.net/AlertCenter.aspx?AID=Governor-Declares-Stay-At-Home-Order-For-256,No,,,42041,42041,42041,42041
Pennsylvania,Delaware County,Yes,2020-03-17,https://triblive.com/news/pennsylvania/gov-wolf-orders-all-nonessential-pennsylvania-businesses-to-shut-down/,No,,,Yes,2020-03-14,https://www.delcopa.gov/publicrelations/releases/2020/coronavirusupdate_march13.html,No,,,Yes,2020-03-14,https://www1.villanova.edu/Villanova/studentlife/health/center/Coronavirus/mar-13-coronavirus-update.html,No,,,Yes,2020-03-16,,No,,,,2020-03-23,https://www.governor.pa.gov/newsroom/governor-wolf-and-health-secretary-issue-stay-at-home-orders-to-7-counties-to-mitigate-spread-of-covid-19/,No,,,42045,42045,42045,42045
Pennsylvania,Philadelphia County,Yes,2020-03-16,https://www.phila.gov/2020-03-17-non-essential-businesses-to-close-for-at-least-two-weeks/,No,,,Yes,2020-03-14,https://www.nbcphiladelphia.com/news/local/all-pennsylvania-schools-to-remain-closed-until-end-of-academic-year/2357786/,No,,,Yes,2020-03-13,https://www.nbcphiladelphia.com/news/health/heres-how-philly-area-colleges-are-responding-to-the-covid-19-outbreak/2315160/,No,,,Yes,2020-03-17,https://catholicphilly.com/2020/03/news/local-news/masses-suspended-in-philadelphia-archdiocese-due-to-pandemic/,No,,,Yes,2020-03-23,https://whyy.org/articles/coronavirus-update-philly-stay-at-home-order-takes-effect-as-restaurant-industry-cries-for-help/,No,,,42101,42101,42101,42101
Pennsylvania,Washington County,Yes,2020-03-19,https://www.governor.pa.gov/wp-content/uploads/2020/03/20200319-TWW-COVID-19-business-closure-order.pdf,No,,,Yes,2020-03-14,https://www.post-gazette.com/news/education/2020/03/23/Beaver-County-schools-closed-through-April-13-COVID-19-coronavirus/stories/202003230069,No,,,Yes,2020-03-23,https://www.washjeff.edu/coronavirus/,No,,,Yes,2020-03-17,http://www.churchofthecov.org/wp-content/uploads/2020/02/Pastor-Letter-for-Week-03.17.20.pdf,No,,,Yes,2020-04-01,https://www.governor.pa.gov/newsroom/gov-wolf-sec-of-health-pennsylvania-on-statewide-stay-at-home-order-beginning-at-8-pm-tonight-most-prudent-option-to-stop-the-spread/,No,,,42125,42125,42125,42125
Pennsylvania,Westmoreland County,Yes,2020-03-17,https://triblive.com/news/pennsylvania/gov-wolf-orders-all-nonessential-pennsylvania-businesses-to-shut-down/,No,,,Yes,2020-03-14,https://triblive.com/local/pittsburgh-allegheny/western-pa-schools-begin-closing-for-2-weeks-over-coronavirus-fears/,No,,,Yes,2020-03-14,https://westmoreland.edu/resources/coronavirus.html?fbclid=IwAR0KiPE7MqsyWane0aF73N565Q2HrGjVNkA38s_0peOK7xlGCrj0xW5iLgY,No,,,Yes,2020-03-22,https://triblive.com/local/westmoreland/about-200-attend-hempfields-word-of-life-church-amid-cornavirus-shutdown/,No,,,Yes,2020-03-27,https://triblive.com/local/westmoreland/westmoreland-facing-stay-at-home-order-as-confirmed-coronavirus-cases-grow/,No,,,42129,42129,42129,42129
South Carolina,Beaufort County,Yes,2020-04-01,https://www.islandpacket.com/news/business/article241650366.html,No,,,Yes,2020-03-14,https://www.islandpacket.com/news/local/education/article241209971.html,No,,,Yes,2020-03-14,https://www.islandpacket.com/news/local/education/article241209971.html,No,,,Yes,2020-03-15,https://www.facebook.com/DecibelChurch/posts/1317509325124741:0,No,,,Yes,2020-04-07,https://www.islandpacket.com/news/business/article241650366.html,No,,,45013,45013,45013,45013
South Carolina,Charleston County,Yes,2020-04-01,https://www.charlestoncounty.org/covid19.php,No,,,Yes,2020-03-16,https://www.charlestoncounty.org/covid19.php,No,,,Yes,2020-03-16,https://www.charlestoncounty.org/covid19.php,No,,,No,,,,,,Yes,2020-03-26,https://www.charlestoncounty.org/covid19.php,No,,,45019,45019,45019,45019
Tennessee,Davidson County,Yes,2020-03-23,https://whnt.com/news/coronavirus/nashville-mayor-orders-non-essential-businesses-to-close-residents-to-stay-home/,No,,,Yes,2020-03-14,https://www.bizjournals.com/nashville/news/2020/03/16/gov-lee-calls-on-all-k-12-schools-to-shut-down-for.html,No,,,Yes,2020-03-09,https://www.vanderbilt.edu/coronavirus/2020/03/09/mar-9-2020-classes-suspended/,No,,,Yes,2020-03-17,http://www.congregationbuilder.com/active_calendar.aspx?uc=office,No,,,Yes,2020-03-23,https://www.wjhl.com/local-coronavirus-coverage/nashville-mayor-announces-safer-at-home-order-in-davidson-county/,No,,,47037,47037,47037,47037
Tennessee,Greene County,Yes,2020-03-31,https://www.tennessean.com/story/news/health/2020/03/30/tennessee-governor-bill-lee-stay-at-home-order-to-stop-coronavirus/2937429001/,No,,,Yes,2020-03-16,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.wjhl.com/local-coronavirus-coverage/greeneville-city-schools-to-be-closed-until-april-3-due-to-virus-concerns-greene-county-return-date-yet-to-be-determined/amp/&ved=2ahUKEwiOx9D8stXoAhXYWc0KHYmZDY0QFjAAegQIBRAB&usg=AOvVaw1Wz1eB1on_1Tkg1wh3Trji&ampcf=1&cshid=1586231062544,No,,,Yes,2020-03-20,https://www.wbir.com/article/news/health/coronavirus/tusculum-university-in-greene-county-closing-residence-halls-after-student-tested-positive-for-covid-19/51-7b86eaaa-292a-47b8-a6fa-73d7e1335216,No,,,Yes,2020-03-22,https://www.greenevillesun.com/news/local_news/coronavirus-changes-extending-to-sunday-church-services/article_16b9b5c7-7a07-5e12-b795-13a05e3aab7b.html,No,,,Yes,2020-03-31,https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee22.pdf,No,,,47059,47059,47059,47059
Tennessee,Knox County,Yes,2020-03-23,https://www.wate.com/news/knox-county-closes-all-nonessential-businesses-with-safer-at-home-order/,No,,,Yes,2020-03-16,https://www.knoxnews.com/story/news/education/2020/03/16/knox-county-schools-close-until-april-3-because-coronavirus-concerns/5058934002/,No,,,Yes,2020-03-23,https://www.utk.edu/coronavirus/,No,,,Yes,2020-03-15,https://www.knoxnews.com/story/news/local/2020/03/20/coronavirus-crisis-many-but-not-all-churches-aim-serve-without-congregating/2886390001/,No,,,Yes,2020-03-23,https://www.wate.com/news/knox-county-closes-all-nonessential-businesses-with-safer-at-home-order/,No,,,47093,47093,47093,47093
Tennessee,Washington County,Yes,2020-03-31,https://www.tennessean.com/story/news/health/2020/03/30/tennessee-governor-bill-lee-stay-at-home-order-to-stop-coronavirus/2937429001/,No,,,Yes,2020-03-18,https://www.wcde.org/site/handlers/filedownload.ashx?moduleinstanceid=37298&dataid=42903&FileName=School%20Closure%20Statement-March%202020.pdf,No,,,Yes,2020-03-23,https://www.etsu.edu/coronavirus/announcements.php,No,,,No,,,,,,Yes,2020-03-31,https://www.tennessean.com/story/news/health/2020/03/30/tennessee-governor-bill-lee-stay-at-home-order-to-stop-coronavirus/2937429001/,No,,,47179,47179,47179,47179
Texas,Bexar County,Yes,2020-03-24,https://www.bexar.org/DocumentCenter/View/26253/Executive-Order-NW-03---Judge-Nelson-Wolff---March-23-2020?bidId=,No,,,Yes,2020-03-12,https://www.ksat.com/news/local/2020/03/12/heres-how-san-antonio-schools-are-responding-to-coronavirus/,No,,,Yes,2020-03-16,https://www.kens5.com/article/news/health/coronavirus/utsa-students-petition-to-close-campus-move-to-online-classes-amid-coronavirus-concerns/273-366859d0-d597-4997-84e3-2e64eab61285,No,,,Yes,2020-03-24,https://www.bexar.org/DocumentCenter/View/26253/Executive-Order-NW-03---Judge-Nelson-Wolff---March-23-2020?bidId=,No,,,Yes,2020-03-24,https://www.bexar.org/DocumentCenter/View/26253/Executive-Order-NW-03---Judge-Nelson-Wolff---March-23-2020?bidId=,No,,,48029,48029,48029,48029
Texas,Bexar County,Yes,2020-03-24,https://www.bexar.org/DocumentCenter/View/26253/Executive-Order-NW-03---Judge-Nelson-Wolff---March-23-2020?bidId=,No,,,Yes,2020-03-12,https://www.ksat.com/news/local/2020/03/12/heres-how-san-antonio-schools-are-responding-to-coronavirus/,No,,,Yes,2020-03-16,https://www.kens5.com/article/news/health/coronavirus/utsa-students-petition-to-close-campus-move-to-online-classes-amid-coronavirus-concerns/273-366859d0-d597-4997-84e3-2e64eab61285,No,,,Yes,2020-03-24,https://www.bexar.org/DocumentCenter/View/26253/Executive-Order-NW-03---Judge-Nelson-Wolff---March-23-2020?bidId=,No,,,Yes,2020-03-24,https://www.bexar.org/DocumentCenter/View/26253/Executive-Order-NW-03---Judge-Nelson-Wolff---March-23-2020?bidId=,No,,,48029,48029,48029,48029
Texas,Collin County,Yes,2020-03-18,https://localprofile.com/2020/03/18/coronavirus-updates-collin-county/,No,,,Yes,2020-03-18,https://www.nbcdfw.com/news/coronavirus/dallas-isd-closes-schools-indefinitely-in-effort-to-slow-covid-19/2331774/,No,,,Yes,2020-03-19,http://www.collincollegenews.com/2020/04/02/coronavirus-covid-19-faqs/,No,,,Yes,2020-03-15,https://lifepointplano.org/coronavirus/,No,,,Yes,2020-03-24,https://localprofile.com/2020/03/18/coronavirus-updates-collin-county/,No,,,48085,48085,48085,48085
Texas,Dallas County,Yes,2020-03-23,https://www.dallascounty.org/Assets/uploads/docs/judge-jenkins/covid-19/03232020-AmendedOrder.pdf,No,,,Yes,2020-03-16,https://www.nbcdfw.com/news/coronavirus/dallas-isd-closes-schools-indefinitely-in-effort-to-slow-covid-19/2331774/,No,,,Yes,,,No,,,Yes,,,No,,,Yes,2020-03-23,https://www.dallascounty.org/Assets/uploads/docs/judge-jenkins/covid-19/03232020-AmendedOrder.pdf,No,,,48113,48113,48113,48113
Texas,Harris County,Yes,2020-03-24,https://communityimpact.com/houston/cy-fair/2020/03/24/breaking-mandatory-stay-at-home-order-given-for-all-nonessential-employees-in-harris-county/,No,,,Yes,2020-03-13,https://www.houstonisd.org/announcements,No,,,Yes,2020-03-09,https://www.bizjournals.com/houston/news/2020/03/08/rice-university-cancels-in-person-classes-amid.html,No,,,No,,https://www.texastribune.org/2020/04/02/texas-churches-coronavirus-stay-open/,No,,,Yes,2020-03-24,https://abc13.com/coronavirus-covid-19-galveston-harris-county-restaurants/6055926/,No,,,48201,48201,48201,48201
Texas,Tarrant County,Yes,2020-03-24,https://www.star-telegram.com/latest-news/article241446971.html,No,,,Yes,2020-03-16,https://twitter.com/TarrantCity/status/1239001173216157696,No,,,Yes,2020-03-20,https://www.tccd.edu/info-ribbon/coronavirus/coronavirus-updates/,No,,,Yes,2020-04-02,https://www.star-telegram.com/news/coronavirus/article241636051.html,No,,,Yes,2020-03-24,http://www.tarrantcounty.com/content/dam/main/public-health/PH%20DOCUMENTS/Epi/Coronavirus/latestdocuments/3-24-20_Tarrant_County_Executive_Order.pdf,No,,,48439,48439,48439,48439
Texas,Travis County,Yes,2020-03-13,http://austintexas.gov/news/austin-transportation-facilitates-food-pick-ups-amid-covid-19-dine-closures,No,,,Yes,2020-03-18,https://www.kxan.com/news/coronavirus/live-gov-abbott-to-hold-press-conference-on-states-current-efforts-against-covid-19/,No,,,Yes,2020-03-13,https://coronavirus.utexas.edu/all-campus-communications-covid-19,No,,,Yes,2020-03-17,https://www.riverbend.com/covid19-precautions,No,,,Yes,2020-03-24,http://austintexas.gov/news/stay-home-orders-announced-further-contain-spread-covid-19,No,,,48453,48453,48453,48453
Texas,Williamson County,Yes,2020-03-25,https://www.statesman.com/news/20200324/coronavirus-shelter-in-place-orders-issued-for-travis-williamson-counties,No,,,Yes,2020-03-05,https://www.wcs.edu/coronavirus/,No,,,Yes,2020-03-14,https://communityimpact.com/austin/georgetown/2020/03/11/southwestern-university-extends-spring-break-due-to-coronavirus-concerns/,No,,,Yes,2020-03-13,https://communityimpact.com/austin/round-rock-pflugerville-hutto/nonprofit/2020/03/13/how-austin-area-religious-organizations-are-responding-to-coronavirus-concerns/,No,,,Yes,2020-03-25,https://www.roundrocktexas.gov/news/williamson-county-issues-stay-home-stay-safe-order-to-prevent-spread-of-covid-19/,No,,,48491,48491,48491,48491
